StudentHistory,StudentHistory.StudentHistoryID,StudentHistory.StudentID,StudentHistory.DateRegistered,StudentHistory.DateSchool,StudentHistory.SchoolType,StudentHistory.Seq,StudentHistory.CSeq,StudentHistory.student
ETL.Transfer.Models.StudentHistory,0,1189,"12/13/2016 10:21:47 AM","1/9/2017 12:00:00 AM",s,1,7,""
ETL.Transfer.Models.StudentHistory,0,1189,"12/13/2016 10:21:47 AM","1/9/2017 12:00:00 AM",s,1,8,""
ETL.Transfer.Models.StudentHistory,0,1189,"12/13/2016 10:21:47 AM","1/9/2017 12:00:00 AM",s,1,21,""
ETL.Transfer.Models.StudentHistory,0,1189,"12/11/2017 8:09:44 AM","1/8/2018 12:00:00 AM",s,1,18,""
ETL.Transfer.Models.StudentHistory,0,1189,"12/11/2017 8:09:44 AM","1/8/2018 12:00:00 AM",s,1,19,""
ETL.Transfer.Models.StudentHistory,0,1189,"12/11/2018 11:08:56 AM","1/7/2019 12:00:00 AM",s,1,13,""
ETL.Transfer.Models.StudentHistory,0,1189,"12/11/2018 11:08:56 AM","1/7/2019 12:00:00 AM",s,1,27,""
ETL.Transfer.Models.StudentHistory,0,1189,"12/4/2020 3:37:08 PM","1/15/2021 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1189,"12/4/2020 3:37:42 PM","1/22/2021 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1189,"12/4/2020 3:38:12 PM","1/29/2021 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1189,"11/3/2021 11:06:10 AM","1/10/2022 12:00:00 AM",w,1,8,""
ETL.Transfer.Models.StudentHistory,0,1190,"3/17/2016 3:43:53 PM","4/5/2016 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1191,"2/19/2021 4:16:35 PM","4/26/2021 12:00:00 AM",r,3,1,""
ETL.Transfer.Models.StudentHistory,0,1191,"2/23/2022 12:43:49 PM","3/7/2022 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1191,"10/25/2022 9:42:02 AM","1/9/2023 12:00:00 AM",w,1,1,""
ETL.Transfer.Models.StudentHistory,0,1192,"9/19/2013 4:56:37 PM","10/29/2013 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1192,"9/19/2013 5:20:27 PM","11/4/2013 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1193,"8/26/2020 5:07:35 PM","9/3/2020 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1193,"12/20/2017 11:34:11 AM","1/8/2018 12:00:00 AM",s,1,15,""
ETL.Transfer.Models.StudentHistory,0,1193,"12/20/2017 11:34:11 AM","1/8/2018 12:00:00 AM",s,1,24,""
ETL.Transfer.Models.StudentHistory,0,1193,"9/11/2018 11:30:09 AM","10/15/2018 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1193,"6/8/2021 11:21:47 AM","7/26/2021 12:00:00 AM",s,1,24,""
ETL.Transfer.Models.StudentHistory,0,1193,"5/25/2022 3:24:47 PM","7/25/2022 12:00:00 AM",s,1,21,""
ETL.Transfer.Models.StudentHistory,0,1193,"5/25/2022 3:24:47 PM","7/25/2022 12:00:00 AM",s,1,25,""
ETL.Transfer.Models.StudentHistory,0,1193,"5/25/2022 3:24:47 PM","7/25/2022 12:00:00 AM",s,1,26,""
ETL.Transfer.Models.StudentHistory,0,1193,"11/18/2019 10:53:55 AM","1/6/2020 12:00:00 AM",w,1,5,""
ETL.Transfer.Models.StudentHistory,0,1193,"1/31/2018 4:17:03 PM","2/12/2018 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1194,"10/25/2023 9:46:11 AM","12/8/2023 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1195,"5/28/2014 10:26:53 AM","7/28/2014 12:00:00 AM",s,1,11,""
ETL.Transfer.Models.StudentHistory,0,1195,"5/28/2014 10:26:53 AM","7/28/2014 12:00:00 AM",s,1,34,""
ETL.Transfer.Models.StudentHistory,0,1195,"5/28/2014 10:26:53 AM","7/28/2014 12:00:00 AM",s,1,38,""
ETL.Transfer.Models.StudentHistory,0,1195,"6/7/2010 11:45:40 AM","7/26/2010 12:00:00 AM",s,1,1,""
ETL.Transfer.Models.StudentHistory,0,1195,"12/13/2010 9:10:42 AM","1/10/2011 12:00:00 AM",s,1,4,""
ETL.Transfer.Models.StudentHistory,0,1195,"3/30/2011 10:36:45 AM","4/25/2011 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1195,"6/10/2011 10:36:56 AM","7/25/2011 12:00:00 AM",s,1,3,""
ETL.Transfer.Models.StudentHistory,0,1195,"10/25/2011 4:21:30 PM","11/17/2011 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1195,"6/18/2012 1:57:37 PM","7/23/2012 12:00:00 AM",s,1,25,""
ETL.Transfer.Models.StudentHistory,0,1195,"6/18/2012 1:57:37 PM","7/23/2012 12:00:00 AM",s,1,28,""
ETL.Transfer.Models.StudentHistory,0,1195,"6/18/2012 1:57:37 PM","7/23/2012 12:00:00 AM",s,1,30,""
ETL.Transfer.Models.StudentHistory,0,1195,"6/18/2012 1:57:37 PM","7/23/2012 12:00:00 AM",s,1,31,""
ETL.Transfer.Models.StudentHistory,0,1195,"6/12/2013 9:09:44 AM","7/22/2013 12:00:00 AM",s,1,15,""
ETL.Transfer.Models.StudentHistory,0,1195,"6/12/2013 9:09:44 AM","7/22/2013 12:00:00 AM",s,1,23,""
ETL.Transfer.Models.StudentHistory,0,1195,"6/12/2013 9:09:44 AM","7/22/2013 12:00:00 AM",s,1,28,""
ETL.Transfer.Models.StudentHistory,0,1195,"9/27/2013 10:14:42 AM","10/9/2013 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1195,"12/16/2013 11:24:43 AM","1/6/2014 12:00:00 AM",s,1,24,""
ETL.Transfer.Models.StudentHistory,0,1195,"12/10/2014 10:10:41 AM","1/12/2015 12:00:00 AM",s,1,20,""
ETL.Transfer.Models.StudentHistory,0,1195,"6/24/2016 11:46:11 AM","7/25/2016 12:00:00 AM",s,1,17,""
ETL.Transfer.Models.StudentHistory,0,1195,"6/24/2016 11:46:11 AM","7/25/2016 12:00:00 AM",s,1,30,""
ETL.Transfer.Models.StudentHistory,0,1195,"12/21/2016 8:55:21 AM","1/9/2017 12:00:00 AM",s,1,14,""
ETL.Transfer.Models.StudentHistory,0,1195,"6/28/2017 2:12:02 PM","7/24/2017 12:00:00 AM",s,1,22,""
ETL.Transfer.Models.StudentHistory,0,1195,"6/11/2018 9:14:11 AM","7/23/2018 12:00:00 AM",s,1,16,""
ETL.Transfer.Models.StudentHistory,0,1195,"11/28/2018 12:51:59 PM","1/7/2019 12:00:00 AM",s,1,14,""
ETL.Transfer.Models.StudentHistory,0,1195,"3/25/2019 2:41:52 PM","5/2/2019 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1195,"9/29/2020 10:43:12 AM","10/27/2020 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1196,"6/28/2007 11:47:16 AM","7/30/2007 12:00:00 AM",s,1,18,""
ETL.Transfer.Models.StudentHistory,0,1196,"6/28/2007 11:47:16 AM","7/30/2007 12:00:00 AM",s,1,19,""
ETL.Transfer.Models.StudentHistory,0,1196,"12/4/2007 3:44:47 PM","1/7/2008 12:00:00 AM",s,1,11,""
ETL.Transfer.Models.StudentHistory,0,1196,"6/24/2008 12:47:14 PM","7/15/2008 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1196,"12/21/2009 3:28:28 PM","1/11/2010 12:00:00 AM",s,1,8,""
ETL.Transfer.Models.StudentHistory,0,1196,"12/21/2009 3:28:28 PM","1/11/2010 12:00:00 AM",s,1,19,""
ETL.Transfer.Models.StudentHistory,0,1196,"12/21/2009 3:28:28 PM","1/11/2010 12:00:00 AM",s,1,22,""
ETL.Transfer.Models.StudentHistory,0,1196,"4/11/2011 10:44:39 AM","4/25/2011 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1196,"12/7/2011 10:36:31 AM","1/9/2012 12:00:00 AM",s,1,16,""
ETL.Transfer.Models.StudentHistory,0,1196,"12/7/2011 10:36:31 AM","1/9/2012 12:00:00 AM",s,1,18,""
ETL.Transfer.Models.StudentHistory,0,1196,"4/19/2012 2:44:22 PM","5/14/2012 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1197,"6/21/2017 9:50:42 AM","7/24/2017 12:00:00 AM",s,1,3,""
ETL.Transfer.Models.StudentHistory,0,1198,"11/23/2021 4:36:24 PM","1/10/2022 12:00:00 AM",w,1,5,""
ETL.Transfer.Models.StudentHistory,0,1199,"3/25/2022 11:39:01 AM","5/19/2022 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1200,"4/13/2015 1:57:01 PM","5/11/2015 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1200,"5/22/2014 12:42:17 PM","7/28/2014 12:00:00 AM",s,1,19,""
ETL.Transfer.Models.StudentHistory,0,1200,"5/22/2014 12:42:17 PM","7/28/2014 12:00:00 AM",s,1,22,""
ETL.Transfer.Models.StudentHistory,0,1201,"3/28/2023 9:50:19 AM","3/30/2023 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1202,"6/15/2016 9:37:58 AM","7/25/2016 12:00:00 AM",s,1,6,""
ETL.Transfer.Models.StudentHistory,0,1202,"6/15/2016 9:37:58 AM","7/25/2016 12:00:00 AM",s,1,31,""
ETL.Transfer.Models.StudentHistory,0,1202,"6/15/2016 9:37:58 AM","7/25/2016 12:00:00 AM",s,1,32,""
ETL.Transfer.Models.StudentHistory,0,1202,"12/7/2017 1:41:52 PM","1/8/2018 12:00:00 AM",s,1,8,""
ETL.Transfer.Models.StudentHistory,0,1202,"12/7/2017 1:41:52 PM","1/8/2018 12:00:00 AM",s,1,12,""
ETL.Transfer.Models.StudentHistory,0,1202,"12/7/2017 1:41:52 PM","1/8/2018 12:00:00 AM",s,1,25,""
ETL.Transfer.Models.StudentHistory,0,1202,"3/14/2023 12:27:23 PM","5/23/2023 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1202,"2/13/2023 12:38:52 PM","2/17/2023 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1202,"7/24/2023 3:35:57 PM","11/1/2023 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1203,"2/21/2019 2:41:08 PM","5/6/2019 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1203,"8/3/2020 12:10:40 PM","9/21/2020 12:00:00 AM",r,2,1,""
ETL.Transfer.Models.StudentHistory,0,1203,"9/16/2021 12:13:58 PM","11/15/2021 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1203,"10/25/2022 9:44:26 AM","1/9/2023 12:00:00 AM",w,1,1,""
ETL.Transfer.Models.StudentHistory,0,1204,"6/29/2009 2:32:38 PM","7/27/2009 12:00:00 AM",s,1,"",""
ETL.Transfer.Models.StudentHistory,0,1205,"12/17/2007 1:18:04 PM","1/7/2008 12:00:00 AM",s,1,5,""
ETL.Transfer.Models.StudentHistory,0,1205,"12/17/2007 1:18:04 PM","1/7/2008 12:00:00 AM",s,1,6,""
ETL.Transfer.Models.StudentHistory,0,1205,"12/17/2007 1:18:04 PM","1/7/2008 12:00:00 AM",s,1,7,""
ETL.Transfer.Models.StudentHistory,0,1205,"12/17/2007 1:18:04 PM","1/7/2008 12:00:00 AM",s,1,8,""
ETL.Transfer.Models.StudentHistory,0,1205,"12/17/2007 1:18:04 PM","1/7/2008 12:00:00 AM",s,1,12,""
ETL.Transfer.Models.StudentHistory,0,1205,"12/17/2007 1:18:04 PM","1/7/2008 12:00:00 AM",s,1,19,""
ETL.Transfer.Models.StudentHistory,0,1205,"12/17/2007 1:18:04 PM","1/7/2008 12:00:00 AM",s,1,20,""
ETL.Transfer.Models.StudentHistory,0,1205,"12/17/2007 1:18:04 PM","1/7/2008 12:00:00 AM",s,1,21,""
ETL.Transfer.Models.StudentHistory,0,1205,"7/9/2008 12:25:05 PM","7/28/2008 12:00:00 AM",s,1,13,""
ETL.Transfer.Models.StudentHistory,0,1205,"7/9/2008 12:25:05 PM","7/28/2008 12:00:00 AM",s,1,16,""
ETL.Transfer.Models.StudentHistory,0,1205,"1/7/2009 9:57:23 AM","1/12/2009 12:00:00 AM",s,1,12,""
ETL.Transfer.Models.StudentHistory,0,1205,"1/7/2009 9:57:23 AM","1/12/2009 12:00:00 AM",s,1,17,""
ETL.Transfer.Models.StudentHistory,0,1205,"1/7/2009 9:57:23 AM","1/12/2009 12:00:00 AM",s,1,18,""
ETL.Transfer.Models.StudentHistory,0,1205,"1/7/2009 9:57:23 AM","1/12/2009 12:00:00 AM",s,1,22,""
ETL.Transfer.Models.StudentHistory,0,1205,"6/16/2009 12:55:54 PM","7/27/2009 12:00:00 AM",s,1,12,""
ETL.Transfer.Models.StudentHistory,0,1205,"7/1/2010 4:05:02 PM","7/26/2010 12:00:00 AM",s,1,21,""
ETL.Transfer.Models.StudentHistory,0,1205,"7/1/2010 4:05:02 PM","7/26/2010 12:00:00 AM",s,1,36,""
ETL.Transfer.Models.StudentHistory,0,1205,"12/20/2010 2:29:38 PM","1/10/2011 12:00:00 AM",s,1,11,""
ETL.Transfer.Models.StudentHistory,0,1206,"11/27/2023 7:23:29 AM","11/28/2023 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1206,"10/27/2023 11:12:28 AM","1/8/2024 12:00:00 AM",w,1,22,""
ETL.Transfer.Models.StudentHistory,0,1206,"10/27/2023 11:12:28 AM","1/8/2024 12:00:00 AM",w,1,33,""
ETL.Transfer.Models.StudentHistory,0,1207,"11/23/2004 11:42:56 AM","1/3/2005 12:00:00 AM",s,1,1,""
ETL.Transfer.Models.StudentHistory,0,1207,"11/23/2004 11:42:56 AM","1/3/2005 12:00:00 AM",s,1,12,""
ETL.Transfer.Models.StudentHistory,0,1207,"11/23/2004 11:42:56 AM","1/3/2005 12:00:00 AM",s,1,15,""
ETL.Transfer.Models.StudentHistory,0,1208,"10/12/2017 3:28:35 PM","11/8/2017 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1209,"9/13/2022 9:10:06 AM","11/1/2022 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1209,"11/29/2023 12:15:38 PM","12/7/2023 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1210,"5/19/2020 9:15:30 AM","7/20/2020 12:00:00 AM",s,1,2,""
ETL.Transfer.Models.StudentHistory,0,1210,"6/12/2019 10:20:06 AM","7/22/2019 12:00:00 AM",s,1,28,""
ETL.Transfer.Models.StudentHistory,0,1211,"6/4/2018 11:13:15 AM","7/23/2018 12:00:00 AM",s,1,6,""
ETL.Transfer.Models.StudentHistory,0,1212,"1/4/2018 2:17:28 PM","1/8/2018 12:00:00 AM",s,1,13,""
ETL.Transfer.Models.StudentHistory,0,1212,"1/4/2018 2:17:28 PM","1/8/2018 12:00:00 AM",s,1,16,""
ETL.Transfer.Models.StudentHistory,0,1212,"1/4/2018 2:17:28 PM","1/8/2018 12:00:00 AM",s,1,21,""
ETL.Transfer.Models.StudentHistory,0,1212,"1/4/2018 2:17:28 PM","1/8/2018 12:00:00 AM",s,1,26,""
ETL.Transfer.Models.StudentHistory,0,1212,"1/4/2018 2:17:28 PM","1/8/2018 12:00:00 AM",s,1,27,""
ETL.Transfer.Models.StudentHistory,0,1212,"11/25/2019 10:38:22 AM","1/6/2020 12:00:00 AM",w,1,7,""
ETL.Transfer.Models.StudentHistory,0,1212,"11/25/2019 10:38:22 AM","1/6/2020 12:00:00 AM",w,1,9,""
ETL.Transfer.Models.StudentHistory,0,1212,"11/25/2019 10:38:22 AM","1/6/2020 12:00:00 AM",w,1,10,""
ETL.Transfer.Models.StudentHistory,0,1212,"3/10/2021 11:56:00 AM","4/20/2021 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1212,"7/19/2022 5:28:00 PM","7/25/2022 12:00:00 AM",s,1,6,""
ETL.Transfer.Models.StudentHistory,0,1212,"7/19/2022 5:28:00 PM","7/25/2022 12:00:00 AM",s,1,10,""
ETL.Transfer.Models.StudentHistory,0,1212,"7/19/2022 5:28:00 PM","7/25/2022 12:00:00 AM",s,1,19,""
ETL.Transfer.Models.StudentHistory,0,1212,"10/26/2022 12:02:05 PM","11/15/2022 12:00:00 AM",r,2,1,""
ETL.Transfer.Models.StudentHistory,0,1212,"3/24/2023 11:17:39 AM","3/28/2023 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1212,"9/1/2023 3:08:56 PM","11/8/2023 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1212,"5/5/2015 9:36:24 AM","5/19/2015 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1212,"10/1/2013 3:06:49 PM","11/4/2013 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1212,"12/4/2013 12:24:06 PM","1/6/2014 12:00:00 AM",s,1,3,""
ETL.Transfer.Models.StudentHistory,0,1213,"12/1/2015 1:35:26 PM","1/11/2016 12:00:00 AM",s,1,1,""
ETL.Transfer.Models.StudentHistory,0,1214,"6/25/2008 8:07:15 AM","7/15/2008 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1214,"12/11/2009 3:58:47 PM","1/11/2010 12:00:00 AM",s,1,2,""
ETL.Transfer.Models.StudentHistory,0,1214,"12/23/2010 1:44:00 PM","1/10/2011 12:00:00 AM",s,1,14,""
ETL.Transfer.Models.StudentHistory,0,1214,"12/23/2010 1:44:00 PM","1/10/2011 12:00:00 AM",s,1,17,""
ETL.Transfer.Models.StudentHistory,0,1214,"12/23/2010 1:44:00 PM","1/10/2011 12:00:00 AM",s,1,24,""
ETL.Transfer.Models.StudentHistory,0,1214,"6/15/2011 12:38:52 PM","7/25/2011 12:00:00 AM",s,1,11,""
ETL.Transfer.Models.StudentHistory,0,1214,"6/15/2011 12:38:52 PM","7/25/2011 12:00:00 AM",s,1,30,""
ETL.Transfer.Models.StudentHistory,0,1214,"12/30/2008 10:55:09 AM","1/12/2009 12:00:00 AM",s,1,7,""
ETL.Transfer.Models.StudentHistory,0,1214,"12/30/2008 10:55:09 AM","1/12/2009 12:00:00 AM",s,1,8,""
ETL.Transfer.Models.StudentHistory,0,1214,"12/30/2008 10:55:09 AM","1/12/2009 12:00:00 AM",s,1,17,""
ETL.Transfer.Models.StudentHistory,0,1214,"12/30/2008 10:55:09 AM","1/12/2009 12:00:00 AM",s,1,18,""
ETL.Transfer.Models.StudentHistory,0,1215,"10/20/2008 4:14:44 PM","12/8/2008 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1215,"12/8/2008 11:51:21 AM","1/12/2009 12:00:00 AM",s,1,1,""
ETL.Transfer.Models.StudentHistory,0,1215,"6/10/2009 12:51:37 PM","7/27/2009 12:00:00 AM",s,1,5,""
ETL.Transfer.Models.StudentHistory,0,1215,"6/10/2009 12:51:37 PM","7/27/2009 12:00:00 AM",s,1,25,""
ETL.Transfer.Models.StudentHistory,0,1216,"12/11/2018 11:41:24 AM","1/7/2019 12:00:00 AM",s,1,1,""
ETL.Transfer.Models.StudentHistory,0,1216,"6/11/2019 3:44:26 PM","7/22/2019 12:00:00 AM",s,1,2,""
ETL.Transfer.Models.StudentHistory,0,1216,"6/3/2021 8:42:23 AM","7/26/2021 12:00:00 AM",s,1,4,""
ETL.Transfer.Models.StudentHistory,0,1217,"5/30/2019 2:19:05 PM","7/22/2019 12:00:00 AM",s,1,2,""
ETL.Transfer.Models.StudentHistory,0,1218,"2/21/2019 2:42:54 PM","5/6/2019 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1219,"9/28/2018 3:37:54 PM","10/15/2018 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1219,"11/28/2018 1:08:00 PM","1/7/2019 12:00:00 AM",s,1,5,""
ETL.Transfer.Models.StudentHistory,0,1219,"11/12/2019 9:59:44 AM","1/6/2020 12:00:00 AM",w,1,5,""
ETL.Transfer.Models.StudentHistory,0,1220,"3/15/2023 11:54:28 AM","4/26/2023 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1221,"9/7/2023 8:57:02 AM","11/13/2023 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1222,"4/7/2023 9:28:45 AM","5/8/2023 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1223,"11/30/2018 5:03:10 PM","1/7/2019 12:00:00 AM",s,1,2,""
ETL.Transfer.Models.StudentHistory,0,1224,"12/6/2013 11:18:17 AM","1/6/2014 12:00:00 AM",s,1,12,""
ETL.Transfer.Models.StudentHistory,0,1224,"12/6/2013 11:18:17 AM","1/6/2014 12:00:00 AM",s,1,29,""
ETL.Transfer.Models.StudentHistory,0,1224,"12/2/2014 2:16:54 PM","1/12/2015 12:00:00 AM",s,1,11,""
ETL.Transfer.Models.StudentHistory,0,1224,"6/22/2015 10:45:47 AM","7/27/2015 12:00:00 AM",s,1,20,""
ETL.Transfer.Models.StudentHistory,0,1224,"12/2/2015 9:55:18 AM","1/11/2016 12:00:00 AM",s,1,13,""
ETL.Transfer.Models.StudentHistory,0,1224,"12/2/2015 9:55:18 AM","1/11/2016 12:00:00 AM",s,1,14,""
ETL.Transfer.Models.StudentHistory,0,1224,"6/2/2016 9:25:10 AM","7/25/2016 12:00:00 AM",s,1,7,""
ETL.Transfer.Models.StudentHistory,0,1224,"6/2/2016 9:25:10 AM","7/25/2016 12:00:00 AM",s,1,15,""
ETL.Transfer.Models.StudentHistory,0,1224,"12/28/2016 10:50:11 AM","1/9/2017 12:00:00 AM",s,1,7,""
ETL.Transfer.Models.StudentHistory,0,1224,"12/28/2016 10:50:11 AM","1/9/2017 12:00:00 AM",s,1,12,""
ETL.Transfer.Models.StudentHistory,0,1224,"12/28/2016 10:50:11 AM","1/9/2017 12:00:00 AM",s,1,16,""
ETL.Transfer.Models.StudentHistory,0,1225,"1/2/2013 12:13:16 PM","1/7/2013 12:00:00 AM",s,1,1,""
ETL.Transfer.Models.StudentHistory,0,1225,"6/11/2013 1:09:11 PM","7/22/2013 12:00:00 AM",s,1,2,""
ETL.Transfer.Models.StudentHistory,0,1225,"9/17/2013 1:12:55 PM","10/3/2013 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1226,"7/7/2008 8:53:36 AM","7/28/2008 12:00:00 AM",s,1,11,""
ETL.Transfer.Models.StudentHistory,0,1226,"12/9/2009 5:05:43 PM","1/11/2010 12:00:00 AM",s,1,11,""
ETL.Transfer.Models.StudentHistory,0,1226,"12/9/2009 5:05:43 PM","1/11/2010 12:00:00 AM",s,1,12,""
ETL.Transfer.Models.StudentHistory,0,1226,"12/9/2009 5:05:43 PM","1/11/2010 12:00:00 AM",s,1,24,""
ETL.Transfer.Models.StudentHistory,0,1226,"12/9/2009 5:05:43 PM","1/11/2010 12:00:00 AM",s,1,25,""
ETL.Transfer.Models.StudentHistory,0,1226,"12/9/2009 5:05:43 PM","1/11/2010 12:00:00 AM",s,1,26,""
ETL.Transfer.Models.StudentHistory,0,1226,"7/7/2010 4:31:57 PM","7/26/2010 12:00:00 AM",s,1,11,""
ETL.Transfer.Models.StudentHistory,0,1226,"7/7/2010 4:31:57 PM","7/26/2010 12:00:00 AM",s,1,14,""
ETL.Transfer.Models.StudentHistory,0,1226,"7/7/2010 4:31:57 PM","7/26/2010 12:00:00 AM",s,1,15,""
ETL.Transfer.Models.StudentHistory,0,1226,"12/21/2010 1:05:00 PM","1/10/2011 12:00:00 AM",s,1,9,""
ETL.Transfer.Models.StudentHistory,0,1226,"12/21/2010 1:05:00 PM","1/10/2011 12:00:00 AM",s,1,14,""
ETL.Transfer.Models.StudentHistory,0,1226,"12/21/2010 1:05:00 PM","1/10/2011 12:00:00 AM",s,1,25,""
ETL.Transfer.Models.StudentHistory,0,1226,"6/22/2011 10:54:01 AM","7/25/2011 12:00:00 AM",s,1,12,""
ETL.Transfer.Models.StudentHistory,0,1226,"6/22/2011 10:54:01 AM","7/25/2011 12:00:00 AM",s,1,27,""
ETL.Transfer.Models.StudentHistory,0,1226,"12/29/2011 12:30:01 PM","1/9/2012 12:00:00 AM",s,1,4,""
ETL.Transfer.Models.StudentHistory,0,1226,"12/29/2011 12:30:01 PM","1/9/2012 12:00:00 AM",s,1,16,""
ETL.Transfer.Models.StudentHistory,0,1226,"6/27/2012 11:50:14 AM","7/23/2012 12:00:00 AM",s,1,24,""
ETL.Transfer.Models.StudentHistory,0,1226,"10/30/2012 2:14:02 PM","12/6/2012 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1226,"12/27/2012 10:14:23 AM","1/7/2013 12:00:00 AM",s,1,8,""
ETL.Transfer.Models.StudentHistory,0,1226,"12/27/2012 10:14:23 AM","1/7/2013 12:00:00 AM",s,1,13,""
ETL.Transfer.Models.StudentHistory,0,1226,"9/23/2013 1:18:10 PM","10/9/2013 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1226,"6/3/2014 12:00:16 PM","7/28/2014 12:00:00 AM",s,1,13,""
ETL.Transfer.Models.StudentHistory,0,1226,"6/3/2014 12:00:16 PM","7/28/2014 12:00:00 AM",s,1,25,""
ETL.Transfer.Models.StudentHistory,0,1226,"6/3/2014 12:00:16 PM","7/28/2014 12:00:00 AM",s,1,37,""
ETL.Transfer.Models.StudentHistory,0,1226,"1/5/2015 11:29:21 AM","1/12/2015 12:00:00 AM",s,1,20,""
ETL.Transfer.Models.StudentHistory,0,1226,"12/8/2015 1:42:18 PM","1/11/2016 12:00:00 AM",s,1,3,""
ETL.Transfer.Models.StudentHistory,0,1227,"5/1/2023 9:05:53 AM","5/4/2023 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,1228,"5/21/2014 4:51:47 PM","7/28/2014 12:00:00 AM",s,1,12,""
ETL.Transfer.Models.StudentHistory,0,1229,"11/27/2018 3:40:04 PM","1/7/2019 12:00:00 AM",s,1,3,""
ETL.Transfer.Models.StudentHistory,0,1229,"11/19/2019 5:53:47 PM","1/6/2020 12:00:00 AM",w,1,2,""
ETL.Transfer.Models.StudentHistory,0,1229,"11/19/2020 8:50:22 AM","1/11/2021 12:00:00 AM",w,1,2,""
ETL.Transfer.Models.StudentHistory,0,1229,"12/1/2022 12:17:50 PM","1/9/2023 12:00:00 AM",w,1,31,""
ETL.Transfer.Models.StudentHistory,0,1229,"12/1/2022 12:17:50 PM","1/9/2023 12:00:00 AM",w,1,32,""
ETL.Transfer.Models.StudentHistory,0,1229,"12/1/2022 12:17:50 PM","1/9/2023 12:00:00 AM",w,1,33,""
ETL.Transfer.Models.StudentHistory,0,1229,"12/1/2022 12:17:50 PM","1/9/2023 12:00:00 AM",w,1,34,""
ETL.Transfer.Models.StudentHistory,0,1229,"12/1/2022 12:17:50 PM","1/9/2023 12:00:00 AM",w,1,35,""
ETL.Transfer.Models.StudentHistory,0,1230,"5/5/2015 10:06:28 AM","5/19/2015 12:00:00 AM",r,1,1,""
