regionalStudentHistory,regionalStudentHistory.StudentHistoryID,regionalStudentHistory.StudentID,regionalStudentHistory.CourseInfoID
ETL.Transfer.Models.regionalStudentHistory,7719,1501,1217
ETL.Transfer.Models.regionalStudentHistory,7720,1501,1306
ETL.Transfer.Models.regionalStudentHistory,7721,1501,1317
ETL.Transfer.Models.regionalStudentHistory,7722,1501,1451
ETL.Transfer.Models.regionalStudentHistory,7724,1501,1440
ETL.Transfer.Models.regionalStudentHistory,7725,1502,1388
ETL.Transfer.Models.regionalStudentHistory,7730,1506,212
ETL.Transfer.Models.regionalStudentHistory,7731,1506,213
ETL.Transfer.Models.regionalStudentHistory,7732,1506,320
ETL.Transfer.Models.regionalStudentHistory,7733,1507,1378
ETL.Transfer.Models.regionalStudentHistory,7751,1509,1017
ETL.Transfer.Models.regionalStudentHistory,7756,1509,1112
ETL.Transfer.Models.regionalStudentHistory,7757,1509,1117
ETL.Transfer.Models.regionalStudentHistory,7758,1509,1139
ETL.Transfer.Models.regionalStudentHistory,7759,1509,1149
ETL.Transfer.Models.regionalStudentHistory,7761,1509,1224
ETL.Transfer.Models.regionalStudentHistory,7765,1509,1362
ETL.Transfer.Models.regionalStudentHistory,7769,1510,1159
ETL.Transfer.Models.regionalStudentHistory,7770,1510,1388
ETL.Transfer.Models.regionalStudentHistory,7778,1513,1396
ETL.Transfer.Models.regionalStudentHistory,7779,1514,1375
ETL.Transfer.Models.regionalStudentHistory,7780,1514,1377
ETL.Transfer.Models.regionalStudentHistory,7784,1517,1022
ETL.Transfer.Models.regionalStudentHistory,7795,1521,1324
ETL.Transfer.Models.regionalStudentHistory,7796,1521,1223
ETL.Transfer.Models.regionalStudentHistory,7797,1521,1448
ETL.Transfer.Models.regionalStudentHistory,7802,1522,528
ETL.Transfer.Models.regionalStudentHistory,7813,1524,1271
ETL.Transfer.Models.regionalStudentHistory,7814,1525,1388
ETL.Transfer.Models.regionalStudentHistory,7815,1525,1389
ETL.Transfer.Models.regionalStudentHistory,7818,1526,1383
ETL.Transfer.Models.regionalStudentHistory,7819,1526,1384
ETL.Transfer.Models.regionalStudentHistory,7822,1528,689
ETL.Transfer.Models.regionalStudentHistory,7823,1529,1374
ETL.Transfer.Models.regionalStudentHistory,7824,1530,1390
ETL.Transfer.Models.regionalStudentHistory,7825,1530,1391
ETL.Transfer.Models.regionalStudentHistory,7826,1530,1392
ETL.Transfer.Models.regionalStudentHistory,7849,1532,362
ETL.Transfer.Models.regionalStudentHistory,7860,1533,1112
ETL.Transfer.Models.regionalStudentHistory,7869,1534,216
ETL.Transfer.Models.regionalStudentHistory,7872,1534,391
ETL.Transfer.Models.regionalStudentHistory,7873,1534,434
ETL.Transfer.Models.regionalStudentHistory,7884,1534,973
ETL.Transfer.Models.regionalStudentHistory,7885,1534,1054
ETL.Transfer.Models.regionalStudentHistory,7896,1535,214
ETL.Transfer.Models.regionalStudentHistory,7905,1537,499
ETL.Transfer.Models.regionalStudentHistory,7906,1538,1272
ETL.Transfer.Models.regionalStudentHistory,7907,1538,1385
ETL.Transfer.Models.regionalStudentHistory,7913,1541,1436
ETL.Transfer.Models.regionalStudentHistory,7915,1543,1218
ETL.Transfer.Models.regionalStudentHistory,7916,1543,1318
ETL.Transfer.Models.regionalStudentHistory,7917,1543,1452
ETL.Transfer.Models.regionalStudentHistory,7919,1545,500
ETL.Transfer.Models.regionalStudentHistory,7924,1549,1440
ETL.Transfer.Models.regionalStudentHistory,7947,1551,1375
ETL.Transfer.Models.regionalStudentHistory,7960,1553,1384
ETL.Transfer.Models.regionalStudentHistory,7961,1554,1390
ETL.Transfer.Models.regionalStudentHistory,7962,1555,1116
ETL.Transfer.Models.regionalStudentHistory,7971,1558,433
ETL.Transfer.Models.regionalStudentHistory,7972,1558,436
ETL.Transfer.Models.regionalStudentHistory,8020,1561,100
ETL.Transfer.Models.regionalStudentHistory,8024,1562,1272
ETL.Transfer.Models.regionalStudentHistory,8025,1562,1385
ETL.Transfer.Models.regionalStudentHistory,8030,1564,906
ETL.Transfer.Models.regionalStudentHistory,8035,1564,566
ETL.Transfer.Models.regionalStudentHistory,8037,1564,862
ETL.Transfer.Models.regionalStudentHistory,8038,1564,395
ETL.Transfer.Models.regionalStudentHistory,8045,1566,770
ETL.Transfer.Models.regionalStudentHistory,8049,1567,1012
ETL.Transfer.Models.regionalStudentHistory,8050,1568,1386
ETL.Transfer.Models.regionalStudentHistory,8056,1569,1265
ETL.Transfer.Models.regionalStudentHistory,8068,1572,1384
ETL.Transfer.Models.regionalStudentHistory,8069,1572,1385
ETL.Transfer.Models.regionalStudentHistory,8070,1572,1386
ETL.Transfer.Models.regionalStudentHistory,8071,1573,1108
ETL.Transfer.Models.regionalStudentHistory,8074,1574,602
ETL.Transfer.Models.regionalStudentHistory,8080,1575,1306
ETL.Transfer.Models.regionalStudentHistory,8081,1576,1390
ETL.Transfer.Models.regionalStudentHistory,8082,1577,1270
ETL.Transfer.Models.regionalStudentHistory,8085,1578,433
ETL.Transfer.Models.regionalStudentHistory,8086,1578,436
ETL.Transfer.Models.regionalStudentHistory,8089,1580,1112
ETL.Transfer.Models.regionalStudentHistory,8090,1581,183
ETL.Transfer.Models.regionalStudentHistory,8100,1582,1081
ETL.Transfer.Models.regionalStudentHistory,8105,1582,1225
ETL.Transfer.Models.regionalStudentHistory,8123,1582,1139
ETL.Transfer.Models.regionalStudentHistory,8126,1582,214
ETL.Transfer.Models.regionalStudentHistory,8134,1582,436
ETL.Transfer.Models.regionalStudentHistory,8141,1583,1396
ETL.Transfer.Models.regionalStudentHistory,8142,1584,1438
ETL.Transfer.Models.regionalStudentHistory,8143,1585,1361
ETL.Transfer.Models.regionalStudentHistory,8144,1585,1398
ETL.Transfer.Models.regionalStudentHistory,8146,1586,807
ETL.Transfer.Models.regionalStudentHistory,8148,1586,862
ETL.Transfer.Models.regionalStudentHistory,8149,1586,906
ETL.Transfer.Models.regionalStudentHistory,8150,1586,908
ETL.Transfer.Models.regionalStudentHistory,8155,1587,975
ETL.Transfer.Models.regionalStudentHistory,8156,1587,1011
ETL.Transfer.Models.regionalStudentHistory,8161,1589,1271
ETL.Transfer.Models.regionalStudentHistory,8163,1590,1023
ETL.Transfer.Models.regionalStudentHistory,8164,1591,1392
ETL.Transfer.Models.regionalStudentHistory,8165,1591,1216
ETL.Transfer.Models.regionalStudentHistory,8166,1591,1396
ETL.Transfer.Models.regionalStudentHistory,8167,1591,1397
ETL.Transfer.Models.regionalStudentHistory,8169,1592,181
ETL.Transfer.Models.regionalStudentHistory,8171,1592,214
ETL.Transfer.Models.regionalStudentHistory,8180,1592,435
ETL.Transfer.Models.regionalStudentHistory,8181,1592,436
ETL.Transfer.Models.regionalStudentHistory,8204,1592,1112
ETL.Transfer.Models.regionalStudentHistory,8205,1592,1117
ETL.Transfer.Models.regionalStudentHistory,8206,1592,1139
ETL.Transfer.Models.regionalStudentHistory,8207,1592,1140
ETL.Transfer.Models.regionalStudentHistory,8208,1592,1141
ETL.Transfer.Models.regionalStudentHistory,8209,1592,1149
ETL.Transfer.Models.regionalStudentHistory,8210,1592,1223
ETL.Transfer.Models.regionalStudentHistory,8211,1592,1224
ETL.Transfer.Models.regionalStudentHistory,8216,1592,1448
ETL.Transfer.Models.regionalStudentHistory,8219,1593,1388
ETL.Transfer.Models.regionalStudentHistory,8220,1594,1081
ETL.Transfer.Models.regionalStudentHistory,8221,1594,1265
ETL.Transfer.Models.regionalStudentHistory,8226,1596,1220
ETL.Transfer.Models.regionalStudentHistory,8227,1596,1319
ETL.Transfer.Models.regionalStudentHistory,8229,1596,1373
ETL.Transfer.Models.regionalStudentHistory,8230,1597,1383
ETL.Transfer.Models.regionalStudentHistory,8231,1598,1395
ETL.Transfer.Models.regionalStudentHistory,8232,1599,1213
ETL.Transfer.Models.regionalStudentHistory,8233,1599,1216
ETL.Transfer.Models.regionalStudentHistory,8237,1600,1384
ETL.Transfer.Models.regionalStudentHistory,8238,1601,1171
ETL.Transfer.Models.regionalStudentHistory,8240,1603,213
ETL.Transfer.Models.regionalStudentHistory,8247,1603,649
ETL.Transfer.Models.regionalStudentHistory,8253,1604,247
ETL.Transfer.Models.regionalStudentHistory,8262,1604,769
ETL.Transfer.Models.regionalStudentHistory,8272,1606,218
ETL.Transfer.Models.regionalStudentHistory,8273,1607,1271
ETL.Transfer.Models.regionalStudentHistory,8274,1608,1386
ETL.Transfer.Models.regionalStudentHistory,8277,1610,1383
ETL.Transfer.Models.regionalStudentHistory,8278,1611,1375
ETL.Transfer.Models.regionalStudentHistory,8279,1612,1271
ETL.Transfer.Models.regionalStudentHistory,8289,1615,218
ETL.Transfer.Models.regionalStudentHistory,8295,1617,1378
ETL.Transfer.Models.regionalStudentHistory,8296,1617,1381
ETL.Transfer.Models.regionalStudentHistory,8297,1618,1213
ETL.Transfer.Models.regionalStudentHistory,8298,1618,1216
ETL.Transfer.Models.regionalStudentHistory,8299,1618,1258
ETL.Transfer.Models.regionalStudentHistory,8300,1618,1305
ETL.Transfer.Models.regionalStudentHistory,8301,1618,1365
ETL.Transfer.Models.regionalStudentHistory,8302,1618,1450
ETL.Transfer.Models.regionalStudentHistory,8303,1618,1381
ETL.Transfer.Models.regionalStudentHistory,8304,1618,1106
ETL.Transfer.Models.regionalStudentHistory,8305,1618,1114
ETL.Transfer.Models.regionalStudentHistory,8328,1619,1116
ETL.Transfer.Models.regionalStudentHistory,8329,1619,1149
ETL.Transfer.Models.regionalStudentHistory,8331,1620,1116
ETL.Transfer.Models.regionalStudentHistory,8332,1621,911
ETL.Transfer.Models.regionalStudentHistory,8335,1621,1023
ETL.Transfer.Models.regionalStudentHistory,8336,1621,1152
ETL.Transfer.Models.regionalStudentHistory,8337,1621,1156
ETL.Transfer.Models.regionalStudentHistory,8338,1621,1320
ETL.Transfer.Models.regionalStudentHistory,8339,1621,1322
ETL.Transfer.Models.regionalStudentHistory,8340,1621,1365
ETL.Transfer.Models.regionalStudentHistory,8341,1622,1364
ETL.Transfer.Models.regionalStudentHistory,8342,1623,1385
ETL.Transfer.Models.regionalStudentHistory,8343,1624,1396
ETL.Transfer.Models.regionalStudentHistory,8359,1626,1438
ETL.Transfer.Models.regionalStudentHistory,8360,1626,1114
ETL.Transfer.Models.regionalStudentHistory,8370,1627,73
ETL.Transfer.Models.regionalStudentHistory,8381,1628,1208
ETL.Transfer.Models.regionalStudentHistory,8405,1631,500
ETL.Transfer.Models.regionalStudentHistory,8436,1636,1217
ETL.Transfer.Models.regionalStudentHistory,8437,1636,1143
ETL.Transfer.Models.regionalStudentHistory,8438,1636,1307
ETL.Transfer.Models.regionalStudentHistory,8439,1636,1317
ETL.Transfer.Models.regionalStudentHistory,8440,1636,1451
ETL.Transfer.Models.regionalStudentHistory,8443,1638,566
ETL.Transfer.Models.regionalStudentHistory,8447,1639,1017
ETL.Transfer.Models.regionalStudentHistory,8452,1641,50
ETL.Transfer.Models.regionalStudentHistory,8453,1642,1019
ETL.Transfer.Models.regionalStudentHistory,8454,1642,1168
ETL.Transfer.Models.regionalStudentHistory,8455,1643,1366
ETL.Transfer.Models.regionalStudentHistory,8456,1644,1360
ETL.Transfer.Models.regionalStudentHistory,8457,1645,867
ETL.Transfer.Models.regionalStudentHistory,8458,1646,1116
ETL.Transfer.Models.regionalStudentHistory,8459,1647,1272
ETL.Transfer.Models.regionalStudentHistory,8460,1647,1385
ETL.Transfer.Models.regionalStudentHistory,8477,1650,1378
ETL.Transfer.Models.regionalStudentHistory,8478,1651,1396
ETL.Transfer.Models.regionalStudentHistory,8479,1652,1159
ETL.Transfer.Models.regionalStudentHistory,8480,1653,1116
ETL.Transfer.Models.regionalStudentHistory,8481,1654,1272
ETL.Transfer.Models.regionalStudentHistory,8482,1654,1385
ETL.Transfer.Models.regionalStudentHistory,8483,1655,1116
ETL.Transfer.Models.regionalStudentHistory,8485,1656,1448
ETL.Transfer.Models.regionalStudentHistory,8486,1656,1321
ETL.Transfer.Models.regionalStudentHistory,8487,1657,1223
ETL.Transfer.Models.regionalStudentHistory,8488,1657,1215
ETL.Transfer.Models.regionalStudentHistory,8493,1658,391
ETL.Transfer.Models.regionalStudentHistory,8502,1658,1219
ETL.Transfer.Models.regionalStudentHistory,8507,1658,688
ETL.Transfer.Models.regionalStudentHistory,8508,1658,1159
ETL.Transfer.Models.regionalStudentHistory,8509,1658,769
ETL.Transfer.Models.regionalStudentHistory,8514,1658,1022
ETL.Transfer.Models.regionalStudentHistory,8516,1658,1216
ETL.Transfer.Models.regionalStudentHistory,8517,1658,1362
ETL.Transfer.Models.regionalStudentHistory,8518,1658,1440
ETL.Transfer.Models.regionalStudentHistory,8519,1658,683
ETL.Transfer.Models.regionalStudentHistory,8520,1659,1371
ETL.Transfer.Models.regionalStudentHistory,8521,1659,1390
ETL.Transfer.Models.regionalStudentHistory,8522,1659,1391
ETL.Transfer.Models.regionalStudentHistory,8523,1659,1392
ETL.Transfer.Models.regionalStudentHistory,8524,1660,1211
ETL.Transfer.Models.regionalStudentHistory,8527,1661,1016
ETL.Transfer.Models.regionalStudentHistory,8528,1662,1270
ETL.Transfer.Models.regionalStudentHistory,8532,1664,434
ETL.Transfer.Models.regionalStudentHistory,8542,1665,1441
ETL.Transfer.Models.regionalStudentHistory,8543,1665,1442
ETL.Transfer.Models.regionalStudentHistory,8544,1665,1443
ETL.Transfer.Models.regionalStudentHistory,8545,1666,907
ETL.Transfer.Models.regionalStudentHistory,8546,1667,1217
ETL.Transfer.Models.regionalStudentHistory,8547,1667,1451
ETL.Transfer.Models.regionalStudentHistory,8548,1668,216
ETL.Transfer.Models.regionalStudentHistory,8572,1671,494
ETL.Transfer.Models.regionalStudentHistory,8573,1671,1011
ETL.Transfer.Models.regionalStudentHistory,8574,1672,646
ETL.Transfer.Models.regionalStudentHistory,8575,1672,683
ETL.Transfer.Models.regionalStudentHistory,8576,1672,805
ETL.Transfer.Models.regionalStudentHistory,8577,1672,1216
ETL.Transfer.Models.regionalStudentHistory,8578,1672,1219
ETL.Transfer.Models.regionalStudentHistory,8579,1672,1261
ETL.Transfer.Models.regionalStudentHistory,8580,1672,1306
ETL.Transfer.Models.regionalStudentHistory,8581,1672,1317
ETL.Transfer.Models.regionalStudentHistory,8584,1673,128
ETL.Transfer.Models.regionalStudentHistory,8585,1674,686
ETL.Transfer.Models.regionalStudentHistory,8586,1674,1016
ETL.Transfer.Models.regionalStudentHistory,8587,1674,1371
ETL.Transfer.Models.regionalStudentHistory,8588,1675,1159
ETL.Transfer.Models.regionalStudentHistory,8589,1675,1262
ETL.Transfer.Models.regionalStudentHistory,8590,1676,905
ETL.Transfer.Models.regionalStudentHistory,8591,1676,910
ETL.Transfer.Models.regionalStudentHistory,8592,1676,1369
ETL.Transfer.Models.regionalStudentHistory,8593,1676,1388
ETL.Transfer.Models.regionalStudentHistory,8594,1676,1389
ETL.Transfer.Models.regionalStudentHistory,8607,1681,247
ETL.Transfer.Models.regionalStudentHistory,8612,1681,213
ETL.Transfer.Models.regionalStudentHistory,8615,1682,1272
ETL.Transfer.Models.regionalStudentHistory,8616,1682,1383
ETL.Transfer.Models.regionalStudentHistory,8617,1683,911
ETL.Transfer.Models.regionalStudentHistory,8618,1684,1212
ETL.Transfer.Models.regionalStudentHistory,8619,1684,1310
ETL.Transfer.Models.regionalStudentHistory,8620,1684,1450
ETL.Transfer.Models.regionalStudentHistory,8623,1687,1270
ETL.Transfer.Models.regionalStudentHistory,8625,1689,1361
ETL.Transfer.Models.regionalStudentHistory,8626,1690,1394
ETL.Transfer.Models.regionalStudentHistory,8629,1693,687
ETL.Transfer.Models.regionalStudentHistory,8630,1694,528
ETL.Transfer.Models.regionalStudentHistory,8631,1694,603
ETL.Transfer.Models.regionalStudentHistory,8638,1697,1377
ETL.Transfer.Models.regionalStudentHistory,8639,1698,1383
ETL.Transfer.Models.regionalStudentHistory,8640,1698,1384
ETL.Transfer.Models.regionalStudentHistory,8641,1699,1272
ETL.Transfer.Models.regionalStudentHistory,8642,1699,1385
ETL.Transfer.Models.regionalStudentHistory,8643,1700,1209
ETL.Transfer.Models.regionalStudentHistory,8644,1700,1210
ETL.Transfer.Models.regionalStudentHistory,8645,1700,1440
ETL.Transfer.Models.regionalStudentHistory,8648,1701,766
ETL.Transfer.Models.regionalStudentHistory,8654,1701,1081
ETL.Transfer.Models.regionalStudentHistory,8655,1701,1112
ETL.Transfer.Models.regionalStudentHistory,8656,1701,1115
ETL.Transfer.Models.regionalStudentHistory,8657,1701,1224
ETL.Transfer.Models.regionalStudentHistory,8658,1701,1265
ETL.Transfer.Models.regionalStudentHistory,8662,1701,1322
ETL.Transfer.Models.regionalStudentHistory,8663,1701,1362
ETL.Transfer.Models.regionalStudentHistory,8665,1702,436
ETL.Transfer.Models.regionalStudentHistory,8666,1702,459
ETL.Transfer.Models.regionalStudentHistory,8667,1702,565
ETL.Transfer.Models.regionalStudentHistory,8681,1703,216
ETL.Transfer.Models.regionalStudentHistory,8714,1703,909
ETL.Transfer.Models.regionalStudentHistory,8715,1704,1396
ETL.Transfer.Models.regionalStudentHistory,8716,1705,179
ETL.Transfer.Models.regionalStudentHistory,8717,1705,182
ETL.Transfer.Models.regionalStudentHistory,8719,1705,216
ETL.Transfer.Models.regionalStudentHistory,8725,1705,435
ETL.Transfer.Models.regionalStudentHistory,8738,1706,770
ETL.Transfer.Models.regionalStudentHistory,8744,1707,939
ETL.Transfer.Models.regionalStudentHistory,8746,1708,1268
ETL.Transfer.Models.regionalStudentHistory,8747,1709,1364
ETL.Transfer.Models.regionalStudentHistory,8748,1709,1395
ETL.Transfer.Models.regionalStudentHistory,8749,1709,1396
ETL.Transfer.Models.regionalStudentHistory,8750,1709,1397
ETL.Transfer.Models.regionalStudentHistory,8751,1710,1453
ETL.Transfer.Models.regionalStudentHistory,8760,1711,1112
ETL.Transfer.Models.regionalStudentHistory,8765,1712,1269
ETL.Transfer.Models.regionalStudentHistory,8767,1712,1323
ETL.Transfer.Models.regionalStudentHistory,8768,1712,1450
ETL.Transfer.Models.regionalStudentHistory,8769,1713,1360
ETL.Transfer.Models.regionalStudentHistory,8770,1713,1371
ETL.Transfer.Models.regionalStudentHistory,8771,1713,1016
ETL.Transfer.Models.regionalStudentHistory,8772,1713,1160
ETL.Transfer.Models.regionalStudentHistory,8773,1713,1262
ETL.Transfer.Models.regionalStudentHistory,8774,1714,1021
ETL.Transfer.Models.regionalStudentHistory,8775,1714,1159
ETL.Transfer.Models.regionalStudentHistory,8776,1714,1262
ETL.Transfer.Models.regionalStudentHistory,8777,1715,563
ETL.Transfer.Models.regionalStudentHistory,8786,1715,434
ETL.Transfer.Models.regionalStudentHistory,8810,1717,1451
ETL.Transfer.Models.regionalStudentHistory,8815,1718,1112
ETL.Transfer.Models.regionalStudentHistory,8816,1718,1216
ETL.Transfer.Models.regionalStudentHistory,8817,1719,1270
ETL.Transfer.Models.regionalStudentHistory,8822,1721,1451
ETL.Transfer.Models.regionalStudentHistory,8823,1722,1447
ETL.Transfer.Models.regionalStudentHistory,8824,1723,1396
ETL.Transfer.Models.regionalStudentHistory,8827,1724,1012
ETL.Transfer.Models.regionalStudentHistory,8829,1724,1220
ETL.Transfer.Models.regionalStudentHistory,8833,1725,1396
ETL.Transfer.Models.regionalStudentHistory,8834,1726,246
ETL.Transfer.Models.regionalStudentHistory,8836,1726,432
ETL.Transfer.Models.regionalStudentHistory,8837,1727,1169
ETL.Transfer.Models.regionalStudentHistory,8838,1727,1367
ETL.Transfer.Models.regionalStudentHistory,8839,1727,1398
ETL.Transfer.Models.regionalStudentHistory,8842,1728,904
ETL.Transfer.Models.regionalStudentHistory,8848,1728,1017
ETL.Transfer.Models.regionalStudentHistory,8851,1728,1079
ETL.Transfer.Models.regionalStudentHistory,8855,1728,1215
ETL.Transfer.Models.regionalStudentHistory,8861,1728,1447
ETL.Transfer.Models.regionalStudentHistory,8864,1730,1436
ETL.Transfer.Models.regionalStudentHistory,8877,1731,433
ETL.Transfer.Models.regionalStudentHistory,8878,1731,435
ETL.Transfer.Models.regionalStudentHistory,8901,1732,1378
ETL.Transfer.Models.regionalStudentHistory,8903,1734,500
ETL.Transfer.Models.regionalStudentHistory,8904,1734,1014
ETL.Transfer.Models.regionalStudentHistory,8905,1734,1081
ETL.Transfer.Models.regionalStudentHistory,8906,1734,1171
ETL.Transfer.Models.regionalStudentHistory,8907,1734,1383
ETL.Transfer.Models.regionalStudentHistory,8908,1734,1384
ETL.Transfer.Models.regionalStudentHistory,8910,1736,1018
ETL.Transfer.Models.regionalStudentHistory,8911,1736,1378
ETL.Transfer.Models.regionalStudentHistory,8912,1736,1381
ETL.Transfer.Models.regionalStudentHistory,8913,1737,1449
ETL.Transfer.Models.regionalStudentHistory,8917,1739,1378
ETL.Transfer.Models.regionalStudentHistory,8918,1740,1270
ETL.Transfer.Models.regionalStudentHistory,8921,1741,73
ETL.Transfer.Models.regionalStudentHistory,8924,1742,1453
ETL.Transfer.Models.regionalStudentHistory,8927,1743,1223
ETL.Transfer.Models.regionalStudentHistory,8928,1743,1225
ETL.Transfer.Models.regionalStudentHistory,8929,1744,1375
ETL.Transfer.Models.regionalStudentHistory,8930,1745,1396
ETL.Transfer.Models.regionalStudentHistory,8931,1746,1164
ETL.Transfer.Models.regionalStudentHistory,8934,1748,1306
ETL.Transfer.Models.regionalStudentHistory,8935,1748,1373
ETL.Transfer.Models.regionalStudentHistory,8947,1749,563
ETL.Transfer.Models.regionalStudentHistory,8966,1750,1387
ETL.Transfer.Models.regionalStudentHistory,8972,1752,247
ETL.Transfer.Models.regionalStudentHistory,8986,1753,1225
ETL.Transfer.Models.regionalStudentHistory,8987,1753,1272
ETL.Transfer.Models.regionalStudentHistory,8988,1753,1321
ETL.Transfer.Models.regionalStudentHistory,8993,1753,1215
ETL.Transfer.Models.regionalStudentHistory,8994,1753,1447
ETL.Transfer.Models.regionalStudentHistory,9002,1753,1014
ETL.Transfer.Models.regionalStudentHistory,9009,1754,1390
ETL.Transfer.Models.regionalStudentHistory,9010,1754,1391
ETL.Transfer.Models.regionalStudentHistory,9024,1756,1110
ETL.Transfer.Models.regionalStudentHistory,9026,1756,1165
ETL.Transfer.Models.regionalStudentHistory,9029,1757,1308
ETL.Transfer.Models.regionalStudentHistory,9041,1761,1272
ETL.Transfer.Models.regionalStudentHistory,9042,1761,1385
ETL.Transfer.Models.regionalStudentHistory,9043,1762,1080
ETL.Transfer.Models.regionalStudentHistory,9044,1762,1083
ETL.Transfer.Models.regionalStudentHistory,9052,1763,320
ETL.Transfer.Models.regionalStudentHistory,9055,1763,528
ETL.Transfer.Models.regionalStudentHistory,9069,1763,1054
ETL.Transfer.Models.regionalStudentHistory,9073,1765,1317
ETL.Transfer.Models.regionalStudentHistory,9074,1765,1388
ETL.Transfer.Models.regionalStudentHistory,9075,1765,1389
ETL.Transfer.Models.regionalStudentHistory,9076,1766,1171
ETL.Transfer.Models.regionalStudentHistory,9077,1766,1270
ETL.Transfer.Models.regionalStudentHistory,9078,1766,1272
ETL.Transfer.Models.regionalStudentHistory,9079,1766,1273
ETL.Transfer.Models.regionalStudentHistory,9080,1766,1383
ETL.Transfer.Models.regionalStudentHistory,9081,1766,1384
ETL.Transfer.Models.regionalStudentHistory,9082,1766,1385
ETL.Transfer.Models.regionalStudentHistory,9083,1766,1386
ETL.Transfer.Models.regionalStudentHistory,9088,1767,1112
ETL.Transfer.Models.regionalStudentHistory,9089,1767,1140
ETL.Transfer.Models.regionalStudentHistory,9090,1767,1141
ETL.Transfer.Models.regionalStudentHistory,9091,1768,1376
ETL.Transfer.Models.regionalStudentHistory,9092,1769,975
ETL.Transfer.Models.regionalStudentHistory,9093,1769,1156
ETL.Transfer.Models.regionalStudentHistory,9094,1770,1378
ETL.Transfer.Models.regionalStudentHistory,9095,1770,1379
ETL.Transfer.Models.regionalStudentHistory,9096,1770,1380
ETL.Transfer.Models.regionalStudentHistory,9097,1770,1381
ETL.Transfer.Models.regionalStudentHistory,9112,1773,1378
ETL.Transfer.Models.regionalStudentHistory,9113,1774,289
ETL.Transfer.Models.regionalStudentHistory,9123,1776,1053
ETL.Transfer.Models.regionalStudentHistory,9134,1776,1367
ETL.Transfer.Models.regionalStudentHistory,9135,1776,1398
ETL.Transfer.Models.regionalStudentHistory,9141,1777,729
ETL.Transfer.Models.regionalStudentHistory,9156,1777,1267
ETL.Transfer.Models.regionalStudentHistory,9162,1777,1439
ETL.Transfer.Models.regionalStudentHistory,9164,1778,729
ETL.Transfer.Models.regionalStudentHistory,9168,1778,1267
ETL.Transfer.Models.regionalStudentHistory,9181,1782,565
ETL.Transfer.Models.regionalStudentHistory,9193,1783,1381
ETL.Transfer.Models.regionalStudentHistory,9194,1784,1396
ETL.Transfer.Models.regionalStudentHistory,9195,1785,1113
ETL.Transfer.Models.regionalStudentHistory,9196,1786,1379
ETL.Transfer.Models.regionalStudentHistory,9197,1787,1378
ETL.Transfer.Models.regionalStudentHistory,9198,1788,1261
ETL.Transfer.Models.regionalStudentHistory,9199,1788,1370
ETL.Transfer.Models.regionalStudentHistory,9200,1788,1387
ETL.Transfer.Models.regionalStudentHistory,9201,1788,1388
ETL.Transfer.Models.regionalStudentHistory,9202,1788,1389
ETL.Transfer.Models.regionalStudentHistory,9205,1789,73
ETL.Transfer.Models.regionalStudentHistory,9211,1791,1143
ETL.Transfer.Models.regionalStudentHistory,9212,1791,1220
ETL.Transfer.Models.regionalStudentHistory,9214,1791,1268
ETL.Transfer.Models.regionalStudentHistory,9215,1791,1319
ETL.Transfer.Models.regionalStudentHistory,9216,1791,1394
ETL.Transfer.Models.regionalStudentHistory,9221,1791,1453
ETL.Transfer.Models.regionalStudentHistory,9233,1794,1387
ETL.Transfer.Models.regionalStudentHistory,9234,1795,1208
ETL.Transfer.Models.regionalStudentHistory,9235,1795,1211
ETL.Transfer.Models.regionalStudentHistory,9236,1795,1214
ETL.Transfer.Models.regionalStudentHistory,9241,1796,1012
ETL.Transfer.Models.regionalStudentHistory,9242,1796,1014
ETL.Transfer.Models.regionalStudentHistory,9246,1796,1052
ETL.Transfer.Models.regionalStudentHistory,9255,1798,1054
ETL.Transfer.Models.regionalStudentHistory,9257,1798,1112
ETL.Transfer.Models.regionalStudentHistory,9258,1798,1140
ETL.Transfer.Models.regionalStudentHistory,9259,1798,1141
ETL.Transfer.Models.regionalStudentHistory,9260,1798,1219
ETL.Transfer.Models.regionalStudentHistory,9264,1798,1388
ETL.Transfer.Models.regionalStudentHistory,9265,1798,1389
ETL.Transfer.Models.regionalStudentHistory,9267,1798,1451
ETL.Transfer.Models.regionalStudentHistory,9268,1799,1398
ETL.Transfer.Models.regionalStudentHistory,9273,1799,462
ETL.Transfer.Models.regionalStudentHistory,9274,1799,733
ETL.Transfer.Models.regionalStudentHistory,9275,1799,770
ETL.Transfer.Models.regionalStudentHistory,9288,1799,1367
ETL.Transfer.Models.regionalStudentHistory,9289,1800,1270
ETL.Transfer.Models.regionalStudentHistory,9290,1800,1386
ETL.Transfer.Models.regionalStudentHistory,9294,1802,1116
ETL.Transfer.Models.regionalStudentHistory,9306,1803,1014
ETL.Transfer.Models.regionalStudentHistory,9307,1803,1383
ETL.Transfer.Models.regionalStudentHistory,9308,1803,1384
ETL.Transfer.Models.regionalStudentHistory,9309,1803,1386
ETL.Transfer.Models.regionalStudentHistory,9326,1805,1116
ETL.Transfer.Models.regionalStudentHistory,9328,1806,1436
ETL.Transfer.Models.regionalStudentHistory,9329,1807,1116
ETL.Transfer.Models.regionalStudentHistory,9330,1808,1271
ETL.Transfer.Models.regionalStudentHistory,9331,1808,1386
ETL.Transfer.Models.regionalStudentHistory,9332,1809,1020
